Date,Price,Open,High,Low,Change %
09/19/2011,178.49,174.33,178.71,174.33,2.41
09/20/2011,179.28,178.5,181.09,178.43,0.44
09/21/2011,180.17,179.3,180.79,178.81,0.5
09/22/2011,184.68,180.12,184.83,180.12,2.5
09/23/2011,182.44,184.77,187.1,182.26,-1.21
09/26/2011,184.75,182.54,187.69,182.54,1.27
09/27/2011,182.83,184.67,185.58,181.26,-1.04
09/28/2011,183.51,182.82,185.05,181.88,0.37
09/29/2011,183.6,185.0,185.47,183.02,0.05
09/30/2011,185.06,183.77,185.37,183.6,0.8
10/03/2011,185.18,185.31,185.31,182.1,0.06
10/04/2011,188.06,188.43,189.56,186.41,1.56
10/05/2011,186.19,186.73,187.53,185.97,-0.99
10/06/2011,185.6,186.21,187.15,185.32,-0.32
10/07/2011,183.69,185.72,185.91,183.69,-1.03
10/10/2011,183.98,183.7,184.85,183.42,0.16
10/11/2011,183.76,182.78,184.19,182.73,-0.12
10/12/2011,183.19,183.88,184.76,182.62,-0.31
10/13/2011,181.54,183.3,183.3,180.95,-0.9
10/14/2011,181.24,181.57,182.46,181.12,-0.17
10/17/2011,180.29,181.16,181.16,178.59,-0.52
10/18/2011,180.19,180.87,181.0,179.15,-0.06
10/19/2011,177.81,179.68,179.8,176.88,-1.32
10/20/2011,179.74,178.13,179.79,177.72,1.09
10/21/2011,179.72,179.66,180.72,179.01,-0.01
10/24/2011,177.64,179.55,179.55,177.64,-1.16
10/25/2011,177.89,177.09,177.95,176.46,0.14
10/26/2011,178.4,177.87,178.66,177.31,0.29
10/27/2011,174.01,178.46,178.52,174.01,-2.46
10/28/2011,173.47,173.22,174.53,173.22,-0.31
10/31/2011,175.03,173.43,175.07,173.0,0.9
11/01/2011,176.6,175.0,176.6,174.55,0.9
11/02/2011,176.55,176.72,178.32,176.0,-0.03
11/03/2011,177.55,176.41,178.66,176.41,0.57
11/04/2011,175.17,175.43,175.57,174.8,-1.34
11/07/2011,175.8,175.32,176.67,175.32,0.36
11/08/2011,176.2,175.64,176.89,175.26,0.23
11/09/2011,176.5,175.57,176.57,174.9,0.17
11/10/2011,178.42,176.56,179.34,176.56,1.09
11/11/2011,177.64,177.56,178.29,176.88,-0.44
11/14/2011,177.37,177.81,177.81,176.29,-0.15
11/15/2011,177.87,177.26,177.87,176.84,0.28
11/16/2011,179.13,177.94,179.33,177.94,0.71
11/17/2011,178.48,179.07,180.44,177.72,-0.36
11/18/2011,179.22,179.22,179.66,178.12,0.41
11/21/2011,179.78,179.25,179.83,178.68,0.31
11/22/2011,180.42,179.79,180.9,179.71,0.36
11/23/2011,182.55,179.95,182.55,179.95,1.18
11/24/2011,181.65,182.46,182.49,181.02,-0.49
11/25/2011,182.17,181.68,183.01,181.68,0.29
11/28/2011,180.58,182.16,182.16,180.35,-0.87
11/29/2011,178.76,180.56,181.06,178.76,-1.01
11/30/2011,178.81,178.76,179.9,178.34,0.03
12/01/2011,176.97,178.87,178.87,176.02,-1.03
12/02/2011,177.43,176.81,177.96,176.75,0.26
12/05/2011,176.77,177.44,178.08,176.77,-0.37
12/06/2011,177.38,176.75,178.09,176.75,0.35
12/07/2011,177.47,177.42,177.72,176.77,0.05
12/08/2011,178.24,177.45,178.27,177.41,0.43
12/09/2011,180.19,179.25,180.5,178.68,1.09
12/12/2011,180.75,180.25,180.75,178.85,0.31
12/13/2011,181.92,180.83,182.55,180.83,0.65
12/14/2011,181.88,181.83,182.39,181.36,-0.02
12/15/2011,181.56,181.89,182.62,181.38,-0.18
12/16/2011,182.51,181.49,182.63,180.91,0.52
12/19/2011,185.59,182.59,185.84,182.31,1.69
12/20/2011,182.45,185.66,185.66,182.45,-1.69
12/21/2011,181.62,182.34,182.43,180.59,-0.45
12/22/2011,182.11,181.63,182.86,181.62,0.27
12/23/2011,181.38,182.12,182.13,181.02,-0.4
12/26/2011,182.77,181.37,182.87,180.73,0.77
12/27/2011,182.88,182.79,183.64,182.23,0.06
12/28/2011,183.12,182.87,183.39,182.26,0.13
12/29/2011,183.1,183.12,183.39,181.71,-0.01
12/30/2011,184.19,183.13,184.19,183.13,0.6
01/02/2012,183.53,184.14,184.14,183.24,-0.36
01/03/2012,182.03,183.61,183.61,181.87,-0.82
01/04/2012,182.44,182.04,183.02,181.9,0.23
01/05/2012,183.45,182.36,183.52,182.2,0.55
01/06/2012,183.94,183.47,184.41,183.12,0.27
01/09/2012,183.39,184.0,184.99,183.39,-0.3
01/10/2012,182.83,183.41,183.67,182.67,-0.31
01/11/2012,184.0,182.82,184.12,182.82,0.64
01/12/2012,182.41,183.61,183.97,182.37,-0.86
01/13/2012,182.56,182.39,182.69,181.75,0.08
01/16/2012,182.38,182.44,183.22,182.29,-0.1
01/17/2012,181.17,182.5,182.5,181.12,-0.66
01/18/2012,180.47,181.17,181.64,180.47,-0.39
01/19/2012,179.58,180.45,180.45,179.58,-0.49
01/20/2012,178.95,179.58,180.1,178.88,-0.35
01/23/2012,178.19,179.04,179.04,177.84,-0.42
01/24/2012,178.41,178.11,179.2,178.11,0.12
01/25/2012,178.41,178.41,178.41,177.68,0.0
01/26/2012,177.07,178.02,178.02,176.94,-0.75
01/27/2012,176.94,177.63,177.86,176.94,-0.07
01/30/2012,178.13,177.27,178.57,176.91,0.67
01/31/2012,178.43,178.12,178.62,177.75,0.17
02/01/2012,178.13,178.44,179.13,178.13,-0.17
02/02/2012,177.31,178.19,178.19,177.11,-0.46
02/03/2012,177.22,177.22,178.0,177.04,-0.05
02/06/2012,177.51,176.84,177.98,176.84,0.16
02/07/2012,177.25,177.5,178.08,177.25,-0.15
02/08/2012,177.52,177.33,177.76,177.19,0.15
02/09/2012,177.84,177.53,178.2,177.2,0.18
02/10/2012,178.34,177.82,178.62,177.51,0.28
02/13/2012,177.88,178.34,178.94,177.76,-0.26
02/14/2012,178.91,177.94,178.91,177.94,0.58
02/15/2012,178.51,178.8,178.8,177.9,-0.22
02/16/2012,178.87,178.59,180.15,178.59,0.2
02/17/2012,178.83,178.8,179.22,178.11,-0.02
02/20/2012,178.03,178.88,178.88,177.86,-0.45
02/21/2012,178.59,178.03,179.21,178.03,0.31
02/22/2012,179.25,178.76,179.38,178.66,0.37
02/23/2012,179.02,179.25,179.62,178.82,-0.13
02/24/2012,178.56,179.0,179.0,178.36,-0.26
02/27/2012,178.71,178.56,179.65,178.56,0.08
02/28/2012,178.81,178.69,179.12,178.46,0.06
02/29/2012,177.61,178.74,178.82,177.29,-0.67
03/01/2012,176.95,177.83,177.96,176.95,-0.37
03/02/2012,177.37,176.86,177.42,176.56,0.24
03/05/2012,177.36,177.02,177.67,176.98,-0.01
03/06/2012,178.26,177.37,178.5,176.94,0.51
03/07/2012,178.12,178.22,179.0,177.96,-0.08
03/08/2012,176.59,178.05,178.41,176.59,-0.86
03/09/2012,176.99,176.44,177.49,176.44,0.23
03/12/2012,177.65,176.94,177.9,176.94,0.37
03/13/2012,177.72,177.65,178.21,177.02,0.04
03/14/2012,178.93,177.51,178.93,177.06,0.68
03/15/2012,177.43,178.93,178.95,177.43,-0.84
03/16/2012,178.06,177.62,178.12,177.44,0.36
03/19/2012,177.15,178.15,178.15,177.12,-0.51
03/20/2012,178.43,177.13,178.48,177.13,0.72
03/21/2012,178.71,178.33,178.84,177.89,0.16
03/22/2012,179.9,178.79,179.9,178.3,0.67
03/23/2012,180.06,179.96,180.36,179.71,0.09
03/26/2012,179.46,180.12,181.18,179.38,-0.33
03/27/2012,180.13,179.83,180.63,179.43,0.37
03/28/2012,180.46,180.32,180.79,179.97,0.18
03/29/2012,180.69,180.31,180.85,179.96,0.13
03/30/2012,179.72,180.41,180.5,179.44,-0.54
04/02/2012,178.76,179.81,179.98,178.76,-0.53
04/03/2012,178.52,178.79,179.0,178.17,-0.13
04/04/2012,179.69,178.66,179.69,178.21,0.66
04/05/2012,179.04,179.62,179.81,178.63,-0.36
04/06/2012,179.59,178.84,179.72,178.78,0.31
04/09/2012,180.31,179.99,180.61,179.99,0.4
04/10/2012,180.58,180.38,180.66,179.89,0.15
04/11/2012,181.09,180.65,181.91,180.65,0.28
04/12/2012,179.95,181.31,181.55,179.95,-0.63
04/13/2012,179.87,180.08,180.47,179.47,-0.04
04/16/2012,179.88,179.96,180.65,179.78,0.01
04/17/2012,180.11,179.88,181.24,179.88,0.13
04/18/2012,181.09,179.96,181.09,179.81,0.54
04/19/2012,180.78,180.97,181.11,180.34,-0.17
04/20/2012,180.61,180.94,181.05,180.21,-0.09
04/23/2012,180.99,180.55,181.14,180.32,0.21
04/24/2012,180.44,181.09,181.23,180.44,-0.3
04/25/2012,181.05,180.7,181.12,180.18,0.34
04/26/2012,179.6,180.56,180.89,179.52,-0.8
04/27/2012,179.3,179.72,180.23,179.3,-0.17
04/30/2012,179.11,179.32,179.62,178.72,-0.11
05/01/2012,178.71,178.93,179.37,178.68,-0.22
05/02/2012,178.74,178.79,179.19,178.61,0.02
05/03/2012,179.57,179.28,179.57,178.87,0.46
05/04/2012,180.12,179.45,180.12,179.34,0.31
05/07/2012,180.49,180.52,180.84,180.03,0.21
05/08/2012,180.64,180.5,180.64,179.82,0.08
05/09/2012,181.38,180.41,181.51,180.26,0.41
05/10/2012,181.0,181.25,181.65,180.66,-0.21
05/11/2012,182.12,181.05,182.12,180.81,0.62
05/14/2012,182.53,182.04,182.78,181.72,0.23
05/15/2012,182.95,182.58,183.11,182.26,0.23
05/16/2012,184.48,183.0,185.22,182.31,0.84
05/17/2012,184.31,184.44,184.65,183.66,-0.09
05/18/2012,184.69,184.33,185.84,184.33,0.21
05/21/2012,184.46,184.34,185.25,183.85,-0.12
05/22/2012,184.5,184.44,184.54,183.52,0.02
05/23/2012,186.44,184.54,186.56,184.54,1.05
05/24/2012,185.53,186.44,186.54,185.37,-0.49
05/25/2012,186.87,185.52,186.97,185.46,0.72
05/28/2012,185.43,186.82,186.93,185.38,-0.77
05/29/2012,185.25,185.44,186.44,184.77,-0.1
05/30/2012,185.74,185.62,185.89,185.11,0.26
05/31/2012,185.35,185.76,186.53,184.82,-0.21
06/01/2012,185.65,185.33,185.89,184.74,0.16
06/04/2012,185.34,185.74,185.92,185.23,-0.17
06/05/2012,185.07,185.35,185.77,184.66,-0.15
06/06/2012,184.54,184.73,184.73,184.35,-0.29
06/07/2012,183.02,184.56,184.63,182.81,-0.82
06/08/2012,184.31,183.03,184.79,183.03,0.7
06/11/2012,183.93,182.84,183.95,182.84,-0.21
06/12/2012,183.54,183.96,184.39,183.32,-0.21
06/13/2012,183.04,183.52,183.68,183.02,-0.27
06/14/2012,182.74,183.15,183.49,182.74,-0.16
06/15/2012,183.0,182.78,183.5,182.42,0.14
06/18/2012,182.07,182.84,183.0,181.76,-0.51
06/19/2012,181.52,182.07,182.65,181.47,-0.3
06/20/2012,181.25,181.49,181.77,180.96,-0.15
06/21/2012,181.38,181.28,181.44,180.46,0.07
06/22/2012,182.08,181.36,182.24,181.36,0.39
06/25/2012,182.62,182.08,183.1,181.69,0.3
06/26/2012,182.02,182.62,182.81,181.85,-0.33
06/27/2012,181.79,182.1,182.19,181.67,-0.13
06/28/2012,182.22,181.83,182.32,181.23,0.24
06/29/2012,179.63,182.18,182.26,179.56,-1.42
07/02/2012,180.19,179.63,180.58,179.49,0.31
07/03/2012,178.42,180.19,180.59,178.42,-0.98
07/04/2012,179.19,178.54,179.41,178.39,0.43
07/05/2012,178.38,179.37,179.47,178.32,-0.45
07/06/2012,179.2,178.33,179.22,178.33,0.46
07/09/2012,179.42,179.96,179.99,179.08,0.12
07/10/2012,179.1,179.44,179.81,179.1,-0.18
07/11/2012,179.17,179.06,180.05,179.02,0.04
07/12/2012,181.16,179.18,181.56,179.1,1.11
07/13/2012,179.97,181.16,181.36,179.93,-0.66
07/16/2012,179.69,179.97,180.33,179.64,-0.16
07/17/2012,179.74,179.69,179.86,179.11,0.03
07/18/2012,179.25,179.7,179.76,178.5,-0.27
07/19/2012,178.62,179.39,179.39,178.52,-0.35
07/20/2012,179.29,178.56,179.43,178.56,0.38
07/23/2012,180.14,179.28,180.37,179.28,0.47
07/24/2012,179.95,180.1,180.12,179.42,-0.11
07/25/2012,179.92,179.99,180.7,179.8,-0.02
07/26/2012,179.59,179.88,179.91,179.39,-0.18
07/27/2012,178.44,179.62,179.62,178.4,-0.64
07/30/2012,178.32,178.42,178.54,177.62,-0.07
07/31/2012,177.72,178.34,178.35,177.15,-0.34
08/01/2012,177.0,177.75,177.82,176.69,-0.41
08/02/2012,177.79,176.97,177.86,176.97,0.45
08/03/2012,178.11,177.79,178.66,177.79,0.18
08/06/2012,177.02,176.59,177.3,176.4,-0.61
08/07/2012,177.32,176.99,177.34,176.58,0.17
08/08/2012,177.69,177.41,177.88,176.91,0.21
08/09/2012,177.26,177.67,177.67,176.95,-0.24
08/10/2012,177.84,177.23,177.86,176.97,0.33
08/13/2012,177.49,177.62,178.13,177.41,-0.2
08/14/2012,177.8,177.51,177.98,177.22,0.17
08/15/2012,177.74,177.8,177.8,177.6,-0.03
08/16/2012,178.07,177.7,178.26,177.7,0.19
08/17/2012,178.57,178.13,178.69,177.75,0.28
08/20/2012,178.6,178.52,178.71,178.46,0.02
08/21/2012,177.97,178.58,178.58,177.79,-0.35
08/22/2012,178.84,177.94,178.85,177.75,0.49
08/23/2012,178.18,178.22,178.44,177.81,-0.37
08/24/2012,178.57,178.18,178.69,178.14,0.22
08/27/2012,178.6,178.78,179.03,178.4,0.02
08/28/2012,178.67,178.68,179.08,178.67,0.04
08/29/2012,178.75,178.69,179.04,178.41,0.04
08/30/2012,178.72,178.72,178.88,178.53,-0.02
08/31/2012,178.59,178.7,179.05,178.5,-0.07
09/03/2012,178.53,178.23,178.72,178.14,-0.03
09/04/2012,178.61,178.44,178.78,178.42,0.04
09/05/2012,179.01,178.96,179.06,178.57,0.22
09/06/2012,178.81,178.93,179.03,178.69,-0.11
09/07/2012,178.2,178.0,178.47,177.94,-0.34
09/10/2012,178.13,177.88,178.31,177.81,-0.04
09/11/2012,178.11,178.12,178.43,177.92,-0.01
09/12/2012,178.19,178.15,178.24,177.8,0.04
09/13/2012,178.33,178.14,178.45,178.04,0.08
09/14/2012,176.89,178.31,178.31,176.58,-0.81
09/17/2012,176.73,176.65,176.85,176.37,-0.09
09/18/2012,177.07,176.74,177.18,176.65,0.19
09/19/2012,176.9,177.04,177.1,176.56,-0.1
09/20/2012,177.46,176.93,178.46,176.72,0.32
09/21/2012,177.55,177.57,177.94,177.27,0.05
09/24/2012,177.63,177.61,178.04,177.39,0.05
09/25/2012,177.37,177.69,178.01,177.18,-0.15
09/26/2012,177.63,177.57,178.02,177.52,0.15
09/27/2012,177.18,177.62,177.76,177.02,-0.25
09/28/2012,177.21,177.19,177.25,176.52,0.02
10/01/2012,177.04,177.18,177.31,177.04,-0.1
10/02/2012,177.18,177.04,177.34,176.85,0.08
10/03/2012,177.18,177.18,177.18,177.18,0.0
10/04/2012,176.98,177.18,177.4,176.94,-0.11
10/05/2012,176.69,176.96,177.0,176.24,-0.16
10/08/2012,176.81,176.68,177.0,176.55,0.07
10/09/2012,176.79,176.8,176.86,176.5,-0.01
10/10/2012,177.4,176.82,177.48,176.82,0.35
10/11/2012,177.34,177.35,177.92,177.26,-0.03
10/12/2012,177.28,177.31,177.44,177.06,-0.03
10/15/2012,177.1,177.79,177.83,177.02,-0.1
10/16/2012,176.67,177.09,177.09,176.4,-0.24
10/17/2012,176.66,176.65,176.84,176.22,-0.01
10/18/2012,176.8,176.56,176.84,176.44,0.08
10/19/2012,176.8,176.81,177.07,176.21,0.0
10/22/2012,176.61,176.82,176.99,176.5,-0.11
10/23/2012,176.61,175.99,176.63,175.99,0.0
10/24/2012,176.69,176.94,177.06,176.34,0.05
10/25/2012,175.94,176.54,176.62,175.72,-0.42
10/26/2012,175.66,175.74,176.14,175.47,-0.16
10/29/2012,175.85,175.65,175.88,175.16,0.11
10/30/2012,174.88,175.8,175.8,174.53,-0.55
10/31/2012,174.81,174.91,174.94,174.65,-0.04
11/01/2012,174.75,174.86,175.25,174.68,-0.03
11/02/2012,174.9,174.87,175.17,174.79,0.09
11/05/2012,174.81,174.87,175.22,174.62,-0.05
11/06/2012,174.58,174.72,174.92,174.53,-0.13
11/07/2012,174.09,174.58,174.7,173.81,-0.28
11/08/2012,174.5,174.29,174.87,174.06,0.24
11/09/2012,174.22,174.52,175.09,174.05,-0.16
11/12/2012,174.99,174.18,174.99,174.18,0.44
11/13/2012,175.05,175.0,175.31,174.81,0.03
11/14/2012,174.53,175.06,175.06,174.3,-0.3
11/15/2012,174.67,174.52,175.06,174.21,0.08
11/16/2012,175.2,174.68,175.24,174.4,0.3
11/19/2012,174.28,175.21,175.21,174.2,-0.53
11/20/2012,173.78,174.28,174.28,173.5,-0.29
11/21/2012,173.75,173.78,174.07,173.59,-0.02
11/22/2012,174.28,173.72,174.38,173.4,0.31
11/23/2012,174.28,174.32,174.59,174.12,0.0
11/26/2012,174.45,174.08,174.5,174.06,0.1
11/27/2012,174.67,174.45,174.67,174.07,0.13
11/28/2012,174.31,174.63,174.84,174.21,-0.21
11/29/2012,173.98,174.31,174.35,173.94,-0.19
11/30/2012,173.88,174.04,174.23,173.74,-0.06
12/03/2012,173.89,173.76,174.19,173.75,0.01
12/04/2012,174.12,173.95,174.22,173.86,0.13
12/05/2012,173.92,174.12,174.22,173.65,-0.11
12/06/2012,174.0,173.92,174.11,173.75,0.05
12/07/2012,173.69,173.94,174.12,173.42,-0.18
12/10/2012,172.99,173.64,173.79,172.99,-0.4
12/11/2012,172.13,173.01,173.06,172.12,-0.5
12/12/2012,171.74,172.06,172.58,171.73,-0.23
12/13/2012,172.39,171.45,172.45,171.35,0.38
12/14/2012,172.26,172.22,172.52,171.89,-0.08
12/17/2012,171.97,172.14,172.41,171.77,-0.17
12/18/2012,172.17,171.62,172.29,171.62,0.12
12/19/2012,172.03,172.22,172.41,172.03,-0.08
12/20/2012,172.48,172.09,172.59,172.06,0.26
12/21/2012,172.74,172.5,172.81,172.42,0.15
12/24/2012,172.21,172.73,172.83,172.21,-0.31
12/25/2012,172.2,172.21,172.25,172.12,-0.01
12/26/2012,172.17,172.2,172.42,172.09,-0.02
12/27/2012,171.99,172.17,172.17,171.86,-0.1
12/28/2012,171.32,172.0,172.43,171.26,-0.39
12/31/2012,170.72,171.3,171.39,170.63,-0.35
01/01/2013,170.72,170.72,170.72,170.72,0.0
01/02/2013,170.7,171.12,171.17,170.67,-0.01
01/03/2013,170.65,170.71,170.92,170.33,-0.03
01/04/2013,170.51,170.64,170.98,170.5,-0.08
01/07/2013,170.68,170.51,170.94,170.2,0.1
01/08/2013,170.97,170.67,171.01,170.56,0.17
01/09/2013,170.32,170.97,170.97,170.26,-0.38
01/10/2013,170.09,170.34,170.76,170.04,-0.14
01/11/2013,169.96,170.08,170.09,169.48,-0.08
01/14/2013,169.84,169.94,170.09,169.79,-0.07
01/15/2013,170.26,169.85,170.27,169.58,0.25
01/16/2013,170.32,170.21,170.63,170.0,0.04
01/17/2013,170.2,170.26,170.5,169.9,-0.07
01/18/2013,170.28,170.23,170.34,169.76,0.05
01/21/2013,171.08,170.31,171.13,170.14,0.47
01/22/2013,171.01,171.14,171.78,170.7,-0.04
01/23/2013,171.63,170.9,171.69,170.9,0.36
01/24/2013,171.9,171.72,172.2,171.42,0.16
01/25/2013,172.91,171.84,172.91,171.84,0.59
01/28/2013,175.48,172.98,175.88,172.98,1.49
01/29/2013,174.18,175.43,175.61,173.88,-0.74
01/30/2013,174.61,174.18,174.88,173.35,0.25
01/31/2013,174.95,174.7,175.51,174.7,0.19
02/01/2013,175.87,174.91,176.44,174.68,0.53
02/04/2013,174.85,176.23,176.23,173.97,-0.58
02/05/2013,174.48,174.88,175.21,174.02,-0.21
02/06/2013,174.87,174.44,175.19,173.99,0.22
02/07/2013,174.95,174.8,175.12,174.38,0.05
02/08/2013,175.86,175.0,175.96,174.93,0.52
02/11/2013,175.86,175.86,175.86,175.86,0.0
02/12/2013,175.44,175.81,176.19,174.83,-0.24
02/13/2013,174.36,174.06,174.83,174.06,-0.62
02/14/2013,174.17,174.28,174.41,173.81,-0.11
02/15/2013,173.12,174.26,174.26,172.86,-0.6
02/18/2013,173.6,173.03,173.92,173.03,0.28
02/19/2013,173.03,173.62,173.62,172.94,-0.33
02/20/2013,173.25,173.07,173.27,172.38,0.13
02/21/2013,174.23,173.2,174.23,173.2,0.57
02/22/2013,174.13,174.28,174.75,173.84,-0.06
02/25/2013,174.28,174.09,174.78,174.06,0.09
02/26/2013,175.02,174.34,175.11,174.34,0.42
02/27/2013,174.22,174.91,174.91,173.94,-0.46
02/28/2013,174.3,174.25,174.31,173.62,0.05
03/01/2013,174.31,174.34,174.34,174.22,0.01
03/04/2013,175.26,174.25,175.72,174.25,0.55
03/05/2013,174.67,175.25,175.25,174.44,-0.34
03/06/2013,174.45,174.65,174.65,173.9,-0.13
03/07/2013,174.88,174.45,174.95,174.42,0.25
03/08/2013,175.32,174.91,175.86,174.49,0.25
03/11/2013,176.01,175.34,177.49,175.34,0.39
03/12/2013,176.24,175.96,176.62,175.85,0.13
03/13/2013,176.81,176.23,176.98,176.23,0.32
03/14/2013,178.23,176.83,178.69,176.83,0.8
03/15/2013,178.75,178.25,179.3,177.94,0.29
03/18/2013,179.31,178.75,179.79,178.75,0.31
03/19/2013,179.12,179.3,179.3,178.14,-0.11
03/20/2013,179.66,179.13,180.34,179.13,0.3
03/21/2013,179.62,179.59,179.94,179.38,-0.02
03/22/2013,180.19,179.51,180.19,179.5,0.32
03/25/2013,178.97,180.25,180.25,178.72,-0.68
03/26/2013,178.37,178.95,179.25,177.75,-0.34
03/27/2013,178.84,178.32,178.95,178.01,0.26
03/28/2013,179.17,178.9,179.49,178.38,0.18
03/29/2013,178.94,179.17,179.53,178.72,-0.13
04/01/2013,179.56,179.21,179.97,179.2,0.35
04/02/2013,180.39,179.53,180.49,178.94,0.46
04/03/2013,180.27,180.44,181.31,180.01,-0.07
04/04/2013,181.39,180.27,181.57,180.27,0.62
04/05/2013,183.45,181.39,183.57,181.19,1.14
04/08/2013,184.22,183.44,184.25,182.9,0.42
04/09/2013,183.72,184.41,184.63,183.02,-0.27
04/10/2013,183.33,183.67,184.25,183.08,-0.21
04/11/2013,182.31,182.5,182.82,181.78,-0.56
04/12/2013,182.41,182.32,183.12,182.09,0.05
04/15/2013,181.02,182.39,182.73,180.7,-0.76
04/16/2013,180.17,181.05,181.83,180.17,-0.47
04/17/2013,181.85,179.58,181.85,179.58,0.93
04/18/2013,181.16,181.81,182.38,180.92,-0.38
04/19/2013,181.22,181.19,181.71,180.55,0.03
04/22/2013,181.13,181.19,182.03,181.0,-0.05
04/23/2013,181.19,181.13,181.79,180.61,0.03
04/24/2013,180.81,181.2,181.44,180.81,-0.21
04/25/2013,180.17,180.82,180.82,180.08,-0.35
04/26/2013,180.25,180.2,180.5,179.48,0.04
04/29/2013,179.12,180.21,180.21,179.12,-0.63
04/30/2013,178.69,178.95,179.18,178.51,-0.24
05/01/2013,178.63,178.74,178.9,178.57,-0.03
05/02/2013,179.11,178.51,179.13,178.12,0.27
05/03/2013,178.29,179.12,179.12,178.02,-0.46
05/06/2013,177.56,178.26,178.26,177.31,-0.41
05/07/2013,177.17,177.56,177.88,177.12,-0.22
05/08/2013,176.93,177.19,177.3,176.53,-0.14
05/09/2013,178.12,176.91,178.19,176.22,0.67
05/10/2013,180.11,178.08,180.39,178.08,1.12
05/13/2013,181.12,180.11,181.65,180.11,0.56
05/14/2013,180.71,181.18,181.29,180.12,-0.23
05/15/2013,181.39,180.68,181.48,180.68,0.38
05/16/2013,181.78,181.39,181.85,181.01,0.22
05/17/2013,182.09,181.9,182.2,181.88,0.17
05/20/2013,182.11,181.98,182.45,181.74,0.01
05/21/2013,181.16,182.24,182.24,181.12,-0.52
05/22/2013,181.7,181.01,181.74,181.01,0.3
05/23/2013,184.03,181.75,184.11,181.75,1.28
05/24/2013,184.0,184.06,184.67,183.16,-0.02
05/27/2013,183.4,183.94,184.3,182.97,-0.33
05/28/2013,184.31,183.38,184.31,182.91,0.5
05/29/2013,184.84,184.33,185.09,184.15,0.29
05/30/2013,184.15,184.86,184.86,183.79,-0.37
05/31/2013,184.4,184.2,184.41,183.38,0.14
06/03/2013,182.67,184.41,184.41,182.35,-0.94
06/04/2013,183.3,182.61,183.41,182.56,0.34
06/05/2013,182.61,183.31,183.65,181.97,-0.38
06/06/2013,182.38,182.57,182.58,182.3,-0.13
06/07/2013,182.22,182.42,182.42,180.42,-0.09
06/10/2013,183.93,182.3,184.0,182.3,0.94
06/11/2013,184.73,183.85,185.56,183.85,0.43
06/12/2013,183.95,184.73,185.11,183.79,-0.42
06/13/2013,184.25,184.03,185.28,184.03,0.16
06/14/2013,183.94,184.17,184.45,183.44,-0.17
06/17/2013,184.16,183.96,184.38,183.71,0.12
06/18/2013,185.15,184.13,185.21,184.07,0.54
06/19/2013,184.59,185.21,185.42,184.45,-0.3
06/20/2013,187.02,184.5,187.14,184.5,1.32
06/21/2013,188.58,188.5,189.31,187.79,0.83
06/24/2013,189.09,188.59,189.37,188.1,0.27
06/25/2013,187.73,189.08,189.34,187.62,-0.72
06/26/2013,188.06,187.73,188.26,187.16,0.18
06/27/2013,186.72,187.97,187.97,186.67,-0.71
06/28/2013,186.13,186.8,186.8,185.71,-0.32
07/01/2013,185.18,186.05,186.57,184.54,-0.51
07/02/2013,185.06,185.18,185.27,184.19,-0.06
07/03/2013,186.18,185.06,186.77,185.06,0.61
07/04/2013,186.07,186.18,186.5,185.75,-0.06
07/05/2013,186.28,186.12,186.75,185.72,0.11
07/08/2013,187.23,186.23,187.99,186.23,0.51
07/09/2013,186.33,187.31,187.31,186.02,-0.48
07/10/2013,185.09,186.36,186.62,185.02,-0.67
07/11/2013,183.29,185.01,185.01,182.84,-0.97
07/12/2013,183.21,183.29,183.5,182.38,-0.04
07/15/2013,182.82,183.2,183.53,182.62,-0.21
07/16/2013,181.73,182.82,183.01,181.62,-0.6
07/17/2013,182.11,181.73,182.95,181.71,0.21
07/18/2013,183.16,182.15,183.78,182.15,0.58
07/19/2013,182.62,183.12,183.59,182.49,-0.29
07/22/2013,182.2,182.62,182.62,182.12,-0.23
07/23/2013,182.06,181.69,182.2,181.66,-0.08
07/24/2013,181.88,182.03,182.03,181.31,-0.1
07/25/2013,182.0,181.88,182.48,181.81,0.07
07/26/2013,181.55,181.99,181.99,180.98,-0.25
07/29/2013,181.44,181.54,181.54,180.78,-0.06
07/30/2013,182.08,181.5,182.17,181.31,0.35
07/31/2013,183.34,182.03,183.34,181.97,0.69
08/01/2013,183.26,183.34,183.46,182.55,-0.04
08/02/2013,183.43,183.21,183.94,183.14,0.09
08/05/2013,181.91,183.45,183.45,181.69,-0.83
08/06/2013,182.0,181.86,182.26,181.53,0.05
08/07/2013,182.27,182.02,183.0,181.87,0.15
08/08/2013,181.78,182.28,182.38,181.72,-0.27
08/09/2013,181.56,181.77,182.1,180.88,-0.12
08/12/2013,182.0,181.56,182.18,181.45,0.24
08/13/2013,182.76,182.07,182.82,182.07,0.42
08/14/2013,182.78,182.69,183.22,182.69,0.01
08/15/2013,182.99,182.76,182.99,182.71,0.11
08/16/2013,182.09,182.99,182.99,181.99,-0.49
08/19/2013,182.69,182.12,182.69,181.81,0.33
08/20/2013,183.0,182.63,183.63,182.1,0.17
08/21/2013,182.73,183.11,183.11,182.32,-0.15
08/22/2013,183.2,182.65,184.05,182.65,0.26
08/23/2013,181.99,183.16,183.18,181.99,-0.66
08/26/2013,181.83,181.9,182.11,181.65,-0.09
08/27/2013,182.55,181.86,182.61,181.86,0.4
08/28/2013,182.16,182.51,182.99,182.16,-0.21
